title,description,url,date,domain,text
Admin says big revenue from GOP tax plan; analysts less rosy,Admin says big revenue from GOP tax plan; analysts less rosy,https://www.taiwannews.com.tw/en/news/3318628,2017-12-12 00:00:00,www.taiwannews.com.tw,Admin says big revenue from GOP tax plan; analysts less rosy Admin says big revenue from GOP tax plan; analysts less rosy
Marshall Gerstein Opens Raleigh Office - Its First Expansion Outside Illinois,Marshall Gerstein Opens Raleigh Office – Its First Expansion Outside Illinois,https://www.taiwannews.com.tw/en/news/3413713,2018-04-24 21:12:00,www.taiwannews.com.tw,Marshall Gerstein Opens Raleigh Office - Its First Expansion Outside Illinois Marshall Gerstein Opens Raleigh Office – Its First Expansion Outside Illinois
Russian and Turkish presidents meet in Ankara,Russian and Turkish presidents meet in Ankara,https://www.taiwannews.com.tw/en/news/3318148,2017-12-12 01:18:00,www.taiwannews.com.tw,Russian and Turkish presidents meet in Ankara Russian and Turkish presidents meet in Ankara
"Wrongfully deported, she's back but not allowed to sue","Wrongfully deported, she's back but not allowed to sue",https://www.taiwannews.com.tw/en/news/3413745,2018-04-25 07:01:00,www.taiwannews.com.tw,"Wrongfully deported, she's back but not allowed to sue Wrongfully deported, she's back but not allowed to sue"
Russia making progress on racism before World Cup - report,Russia making progress on racism before World Cup - report,http://www.taiwannews.com.tw/en/news/3188643,2017-06-15 17:22:00,www.taiwannews.com.tw,Russia making progress on racism before World Cup - report Russia making progress on racism before World Cup - report
"Seeking closer ties, Qatar to expand base used by US troops","Seeking closer ties, Qatar to expand base used by US troops",https://www.taiwannews.com.tw/en/news/3354945,2018-02-01 04:29:00,www.taiwannews.com.tw,"Seeking closer ties, Qatar to expand base used by US troops Seeking closer ties, Qatar to expand base used by US troops"
3 more Russians appeal against Olympic doping bans,3 more Russians appeal against Olympic doping bans,https://www.taiwannews.com.tw/en/news/3318066,2017-12-11 22:11:00,www.taiwannews.com.tw,3 more Russians appeal against Olympic doping bans 3 more Russians appeal against Olympic doping bans
"Dallas man set to die for killing daughters, 9 and 6","Dallas man set to die for killing daughters, 9 and 6",https://www.taiwannews.com.tw/en/news/3354964,2018-02-01 04:48:00,www.taiwannews.com.tw,"Dallas man set to die for killing daughters, 9 and 6 Dallas man set to die for killing daughters, 9 and 6"
AP Source: Panthers reach 3-year deal with WR Jarius Wright,AP Source: Panthers reach 3-year deal with WR Jarius Wright,https://www.taiwannews.com.tw/en/news/3385844,2018-03-20 06:40:00,www.taiwannews.com.tw,AP Source: Panthers reach 3-year deal with WR Jarius Wright AP Source: Panthers reach 3-year deal with WR Jarius Wright
Former Kenyan VP says home attacked in assassination attempt,Former Kenyan VP says home attacked in assassination attempt,https://www.taiwannews.com.tw/en/news/3354616,2018-02-03 00:00:00,www.taiwannews.com.tw,Former Kenyan VP says home attacked in assassination attempt Former Kenyan VP says home attacked in assassination attempt
Federer beats Cilic in Aussie final; wins 20th major title,Federer beats Cilic in Aussie final; wins 20th major title,https://www.taiwannews.com.tw/en/news/3353829,2018-01-29 08:19:00,www.taiwannews.com.tw,Federer beats Cilic in Aussie final; wins 20th major title Federer beats Cilic in Aussie final; wins 20th major title
Photo of the Day: Artist's sketch of the 2017 Taipei Lantern Festival,The main chick lantern will continue to be exhibited in the western district of Taipei after the lantern festival.,http://www.taiwannews.com.tw/en/news/3095476,2017-02-15 16:30:00,www.taiwannews.com.tw,Photo of the Day: Artist's sketch of the 2017 Taipei Lantern Festival The main chick lantern will continue to be exhibited in the western district of Taipei after the lantern festival.
"After NYC subway bombing, Trump slams 'chain migration'","After NYC subway bombing, Trump slams 'chain migration'",https://www.taiwannews.com.tw/en/news/3318490,2017-12-12 13:19:00,www.taiwannews.com.tw,"After NYC subway bombing, Trump slams 'chain migration' After NYC subway bombing, Trump slams 'chain migration'"
Venezuela presidential challenger demands new election,Venezuela presidential challenger demands new election,https://www.taiwannews.com.tw/en/news/3444482,2018-05-31 02:31:00,www.taiwannews.com.tw,Venezuela presidential challenger demands new election Venezuela presidential challenger demands new election
Indonesian capital votes in test for moderate values,Indonesian capital votes in test for moderate values,http://www.taiwannews.com.tw/en/news/3095455,2017-02-15 15:13:00,www.taiwannews.com.tw,Indonesian capital votes in test for moderate values Indonesian capital votes in test for moderate values
Partner arrested in killing of Salvadoran journalist,Partner arrested in killing of Salvadoran journalist,https://www.taiwannews.com.tw/en/news/3413299,2018-04-24 22:12:00,www.taiwannews.com.tw,Partner arrested in killing of Salvadoran journalist Partner arrested in killing of Salvadoran journalist
Expanded Conference Glance,Expanded Conference Glance,https://www.taiwannews.com.tw/en/news/3354678,2018-01-31 13:38:00,www.taiwannews.com.tw,Expanded Conference Glance Expanded Conference Glance
Biz leaders urge early elections to resolve Nicaragua crisis,Biz leaders urge early elections to resolve Nicaragua crisis,https://www.taiwannews.com.tw/en/news/3444483,2018-05-31 02:38:00,www.taiwannews.com.tw,Biz leaders urge early elections to resolve Nicaragua crisis Biz leaders urge early elections to resolve Nicaragua crisis
'Archie' artist honored with statue by his hometown,'Archie' artist honored with statue by his hometown,https://www.taiwannews.com.tw/en/news/3474321,2018-07-04 00:00:00,www.taiwannews.com.tw,'Archie' artist honored with statue by his hometown 'Archie' artist honored with statue by his hometown
Sociedad signs Mexico defender Moreno in quiet day in Spain,Sociedad signs Mexico defender Moreno in quiet day in Spain,https://www.taiwannews.com.tw/en/news/3355009,2018-02-01 06:28:00,www.taiwannews.com.tw,Sociedad signs Mexico defender Moreno in quiet day in Spain Sociedad signs Mexico defender Moreno in quiet day in Spain
French-Italian crew wins Leg 1 of Atlantic Cup,French-Italian crew wins Leg 1 of Atlantic Cup,https://www.taiwannews.com.tw/en/news/3444495,2018-05-31 03:10:00,www.taiwannews.com.tw,French-Italian crew wins Leg 1 of Atlantic Cup French-Italian crew wins Leg 1 of Atlantic Cup
Former UN chief: Trump causing a global leadership vacuum,Former UN chief: Trump causing a global leadership vacuum,http://www.taiwannews.com.tw/en/news/3188075,2017-06-15 02:30:00,www.taiwannews.com.tw,Former UN chief: Trump causing a global leadership vacuum Former UN chief: Trump causing a global leadership vacuum
"On a monthlong cruise of Africa, a gambol in Gambia","On a monthlong cruise of Africa, a gambol in Gambia",https://www.taiwannews.com.tw/en/news/3353881,2018-01-30 01:28:00,www.taiwannews.com.tw,"On a monthlong cruise of Africa, a gambol in Gambia On a monthlong cruise of Africa, a gambol in Gambia"
3 state attorneys favor walling off Great Lakes to stop carp,3 state attorneys favor walling off Great Lakes to stop carp,https://www.taiwannews.com.tw/en/news/3318222,2017-12-12 05:35:00,www.taiwannews.com.tw,3 state attorneys favor walling off Great Lakes to stop carp 3 state attorneys favor walling off Great Lakes to stop carp
Expanded Conference Glance,Expanded Conference Glance,https://www.taiwannews.com.tw/en/news/3354653,2018-01-31 12:13:00,www.taiwannews.com.tw,Expanded Conference Glance Expanded Conference Glance
Brazilian who pushed abortion debate ends pregnancy abroad,Brazilian who pushed abortion debate ends pregnancy abroad,https://www.taiwannews.com.tw/en/news/3318207,2017-12-12 10:00:00,www.taiwannews.com.tw,Brazilian who pushed abortion debate ends pregnancy abroad Brazilian who pushed abortion debate ends pregnancy abroad
"New Russia sanctions kick in, but US opts to punish nobody","New Russia sanctions kick in, but US opts to punish nobody",https://www.taiwannews.com.tw/en/news/3354011,2018-01-30 10:48:00,www.taiwannews.com.tw,"New Russia sanctions kick in, but US opts to punish nobody New Russia sanctions kick in, but US opts to punish nobody"
Shortest hole at longest US Open course could bring trouble,Shortest hole at longest US Open course could bring trouble,http://www.taiwannews.com.tw/en/news/3188150,2017-06-15 05:37:00,www.taiwannews.com.tw,Shortest hole at longest US Open course could bring trouble Shortest hole at longest US Open course could bring trouble
Lawsuit: Plan to recover endangered Mexican wolves is flawed,Lawsuit: Plan to recover endangered Mexican wolves is flawed,https://www.taiwannews.com.tw/en/news/3354396,2018-02-03 00:00:00,www.taiwannews.com.tw,Lawsuit: Plan to recover endangered Mexican wolves is flawed Lawsuit: Plan to recover endangered Mexican wolves is flawed
Kushner Cos. pull request tax break in New Jersey city,Kushner Cos. pull request tax break in New Jersey city,http://www.taiwannews.com.tw/en/news/3188168,2017-06-15 06:54:00,www.taiwannews.com.tw,Kushner Cos. pull request tax break in New Jersey city Kushner Cos. pull request tax break in New Jersey city
17 migrants reach Montenegro over the Adriatic sea,17 migrants reach Montenegro over the Adriatic sea,https://www.taiwannews.com.tw/en/news/3354266,2018-01-30 22:47:00,www.taiwannews.com.tw,17 migrants reach Montenegro over the Adriatic sea 17 migrants reach Montenegro over the Adriatic sea
Mexico City arrests man over building collapse's in quake,Mexico City arrests man over building collapse's in quake,https://www.taiwannews.com.tw/en/news/3318230,2017-12-12 06:07:00,www.taiwannews.com.tw,Mexico City arrests man over building collapse's in quake Mexico City arrests man over building collapse's in quake
Peloton Names Pamela Thomas-Graham to Its Board of Directors,Peloton Names Pamela Thomas-Graham to Its Board of Directors,https://www.taiwannews.com.tw/en/news/3413598,2018-04-24 02:45:00,www.taiwannews.com.tw,Peloton Names Pamela Thomas-Graham to Its Board of Directors Peloton Names Pamela Thomas-Graham to Its Board of Directors
Iraqi Shiite cleric urges fighters to disarm after IS defeat,Iraqi Shiite cleric urges fighters to disarm after IS defeat,https://www.taiwannews.com.tw/en/news/3317866,2017-12-11 17:23:00,www.taiwannews.com.tw,Iraqi Shiite cleric urges fighters to disarm after IS defeat Iraqi Shiite cleric urges fighters to disarm after IS defeat
Lunar Showstopper: 1st super blue blood moon in 35 years,Lunar Showstopper: 1st super blue blood moon in 35 years,https://www.taiwannews.com.tw/en/news/3354752,2018-01-31 19:11:00,www.taiwannews.com.tw,Lunar Showstopper: 1st super blue blood moon in 35 years Lunar Showstopper: 1st super blue blood moon in 35 years
"Pediatric Associates and TruMed® Systems, Maker of the AccuVax® Vaccine Management System, Join Forces to Improve Delivery of Vaccines to Florida Infants and Children","Pediatric Associates and TruMed® Systems, Maker of the AccuVax® Vaccine Management System, Join Forces to Improve Delivery of Vaccines to Florida Infants and Children",https://www.taiwannews.com.tw/en/news/3413565,2018-04-23 20:01:00,www.taiwannews.com.tw,"Pediatric Associates and TruMed® Systems, Maker of the AccuVax® Vaccine Management System, Join Forces to Improve Delivery of Vaccines to Florida Infants and Children Pediatric Associates and TruMed® Systems, Maker of the AccuVax® Vaccine Management System, Join Forces to Improve Delivery of Vaccines to Florida Infants and Children"
F-16C crashes while trying to land at municipal airport,F-16C crashes while trying to land at municipal airport,https://www.taiwannews.com.tw/en/news/3413537,2018-04-25 05:33:00,www.taiwannews.com.tw,F-16C crashes while trying to land at municipal airport F-16C crashes while trying to land at municipal airport
Turkish amateur club signs player with Bitcoin,Turkish amateur club signs player with Bitcoin,https://www.taiwannews.com.tw/en/news/3354695,2018-01-31 15:07:00,www.taiwannews.com.tw,Turkish amateur club signs player with Bitcoin Turkish amateur club signs player with Bitcoin
